Dash Score,Dash FCP,Dash LCP,Dash TBT,Dash CLS,Dash Speed Index,Dash TTI,Dash Max Potential FID,Userbar Score,Userbar FCP,Userbar LCP,Userbar TBT,Userbar CLS,Userbar Speed Index,Userbar TTI,Userbar Max Potential FID,Editor Score,Editor FCP,Editor LCP,Editor TBT,Editor CLS,Editor Speed Index,Editor TTI,Editor Max Potential FID,Pages Score,Pages FCP,Pages LCP,Pages TBT,Pages CLS,Pages Speed Index,Pages TTI,Pages Max Potential FID,Images Score,Images FCP,Images LCP,Images TBT,Images CLS,Images Speed Index,Images TTI,Images Max Potential FID,Styleguide Score,Styleguide FCP,Styleguide LCP,Styleguide TBT,Styleguide CLS,Styleguide Speed Index,Styleguide TTI,Styleguide Max Potential FID
v4.1,0.89,2666.37,2945.0360000000005,46.5,0.0567889930588399,3758.6243014756733,2950.286000000001,105,0.91,2436.9030000000002,2962.9030000000002,78,0,2436.9030000000002,2962.9030000000002,128,0.92,2459.1414999999997,2830.1414999999997,81,0.0024008764609623747,2774.1471407054796,2830.1414999999997,131,0.39,5382.369,6039.869,1146,0.06131057017264287,6344.866270643793,6863.419,924,0.93,1643.9155,3098.223,0,0,1974.5748721315385,3098.223,16
v4.2,0.8,2711.5724999999998,3956.0645,170,0.044865311607703885,3880.3830447879545,3956.0645000000004,158,0.91,2618.464,2928.464,54.5,0,3035.2164435633076,3018.464,135,0.92,2562.419,2788.419,59.5,0.0024008764609623747,2562.419,2870.919,169,0.29,5107.851000000001,8798.351,4122.5,0.06131269875059068,7265.125161645861,9406.651000000002,3101,0.77,3683.879,4011.879,126.5,0.013874333272678417,4238.711260126147,4019.379,256,0.82,2805.7524999999996,3810.8864999999996,153,0,3073.9316190796744,3810.8865,149
v5.0,0.5,9097.474999999999,9426.682999999999,279.20800000000054,0.04790737491850664,9097.474999999999,9426.683,717,0.46,9043.306,9416.306,425,0,9043.306,9593.506000000001,373,0.46,9152.349,9568.349,410.5,0,9152.349,9644.799,416,0.53,14694.109,14694.109,29,0.0838336482935893,14694.109,14753.509000000002,108,0.53,13691.605,13766.605,150,0.016104162683496497,13691.605,13939.105,213,0.17,9772.490999999998,10870.303,629.9530000000013,0.6568894141547166,9772.490999999998,10870.303,722
v5.1,0.81,2908.4710000000005,3358.1550000000007,231,0,4046.2744132077937,3369.455000000001,226,0.84,2615.08,3078.08,290,0,2787.8322931330686,3078.08,340,0.9,2578.3765,2802.3765,127.5,0,2847.172637650854,2853.5265,224,0.41,5160.258,5917.258,1086.5,0.07271162067531192,5542.065470302079,6510.7080000000005,868,0.71,3674.377,3844.877,275.5000000000002,0.00859512373233687,5599.8748495996215,4171.827,563,0.62,2308.7145,2617.2145,354,0.6556592143552099,3249.9350590317204,2762.7145,332
v5.2,0.81,2796.906,3212.4579999999996,265.3879999999999,0.050439322810771556,3957.911466598418,3300.0312,239,0.87,2666.1369999999997,3127.1369999999997,167,0,3015.4569094758126,3127.1369999999997,217,0.89,2847.3535,3015.3535,105,0,2849.755453577029,3016.6535000000003,155,0.42,5159.135,5824.635,1036,0.07271162067531192,5495.573053865493,6433.835000000001,889,0.71,3521.5805,3626.5805,393,0.011838781448897065,4438.906301337148,4112.4305,581,0.77,2504.705,2896.205,557,0,3281.225231260346,3161.705,533
v6.0,0.65,3452.788,4885.374000000001,401.00000000000045,0.040403386412709304,3678.532999675788,4885.374000000001,300.00000000000045,0.8,3442.226,3874.226,109,0,3442.226,3881.7260000000006,205,0.66,4123.8904999999995,4544.3904999999995,323.5,0,4380.467969519832,4546.7405,397,0.32,5961.288500000001,6969.288500000001,2171.5,0.026431175900851096,7037.977029366393,8507.738500000001,1236,0.54,4452.382,4914.882,595.5,0.020277004417351092,5470.167799076365,5281.532,646.9999999999995,0.48,2503.968,2582.968,989.5,0.6556592143552099,3029.03831793397,3596.718,996
v6.1,0.67,3879.635,4345.015,296.3800000000001,0.04773167804313937,5155.398981601492,4356.8150000000005,283,0.33,4784.964,6903.964,2039,0.007861547887263115,6739.196887246233,6936.964,2119,0.64,3493.936,4152.936,559.9999999999995,0,3493.936,4235.436,658.9999999999995,0.25,5955.43,8442.93,4831,0.10417168739913532,8285.022166766561,10958.630000000001,4801,0.38,4982.17,5057.17,1882,0.0073088327459772135,7183.009226014392,7193.52,1563,0.61,2721.7985,2902.7985,3220,0,2721.7985,6045.0985,3228
v6.2,0.71,3667.7049999999995,4102.416999999999,269.7119999999991,0.045041008147121336,4633.782829990956,4112.866999999998,235,0.77,3459.9945,3975.9945,192,0,3621.434662979892,3975.9945000000002,242,0.77,3515.141,3848.141,237,0,3515.141,3850.4410000000003,310,0.29,6009.57,7936.07,3653.5,0.058093522032078966,6795.8695435261025,9769.77,3696,0.52,4639.084,4639.084,784.5,0.02034069669244931,5411.553488424257,5483.334,932,0.73,2495.948,2495.948,924.5,0,2495.948,3523.698,929
v6.3,0.68,3890.4399999999996,4867.82,176,0.08305832542235753,4629.850031598817,4867.82,226,0.79,3485.4045,3904.4045,143,0,3485.4045,3904.4045000000006,193,0.76,3623.3315000000002,3945.3315000000002,228,0,3623.3315000000002,3947.5315,300,0.29,5658.356,7959.856,4344.5,0.058093522032078966,7280.874666835603,10255.306,4251,0.57,4468.857,4468.857,640.5,0.020294559586257196,4711.997024806415,5161.407,711,0.54,2537.2664999999997,2884.7664999999997,554.5,0.6556592143552099,3339.3899337687244,3191.7664999999997,545
